"ID_RECI","NumPaís","NombrePais","Ciudad","CIU","NumProv","nomprov","NumMuni","nombremunicipio","idloc","AsientoElectoral","NumDist","nomdist","NumZona","nomzona","CIRCUNDIST","RECI","REC","Mesa","HAB","INHAB","RECI_GEO_FID","PAIS","NumDep","DEP","PROV","MUN","Distrito","Zona","nomCircun","TipoCircunscripcion","Recinto","N_MESAS","Habilitados","LAT","LON","URB","DEN_C","BOL"
"1103435377825103",34,"Brasil",35,"Rondonia",5,"Guajara Mirim",1,"Guajara Mirim",3778,"Guajara Mirim",1,"Distrito Guajara Mirim",101,"Zona Guajara Mirim",0,25103,"Consulado",1,653,30,NA,"Brasil",35,"Rondonia","Guajara Mirim","Guajara Mirim","Distrito Guajara Mirim","Zona Guajara Mirim",NA,NA,"Consulado",3,653,-10.791058,-65.345415,"exterior","exterior",FALSE
"1103478389726115",34,"Brasil",78,"M.Grosso do Sul",6,"Bajo Pantanal",1,"Corumbá",3897,"Corumbá",1,"Distrito Corumba - MS",101,"Zona Corumba - MS",0,26115,"Cyriaco Félix de Toledo",1,210,15,NA,"Brasil",78,"M.Grosso do Sul","Bajo Pantanal","Corumbá","Distrito Corumba - MS","Zona Corumba - MS",NA,NA,"Cyriaco Félix de Toledo",1,210,-19.0006799,-57.657776,"exterior","exterior",FALSE
"1103479389626185",34,"Brasil",79,"Acre",7,"Brasilea",1,"Epitaciolândia",3896,"Epitaciolândia",1,"Distrito Epitaciolândia",101,"Zona Vila Vitoria",0,26185,"Consulado",1,48,0,"Exterior: 0136","Brasil",79,"Acre","Brasilea","Epitaciolândia","Distrito Epitaciolândia","Zona Vila Vitoria",NA,NA,"Consulado",1,48,-11.023368,-68.745813,"exterior","exterior",FALSE
"1104055379825123",40,"Canadá",55,"Ontario",1,"Ottawa",1,"Ottawa",3798,"Ottawa",1,"Distrito Ottawa",101,"Zona Ottawa",0,25123,"Embajada",1,101,7,"Exterior: 0137","Canadá",55,"Ontario","Ottawa","Ottawa","Distrito Ottawa","Zona Ottawa",NA,NA,"Embajada",1,101,45.42128,-75.697221,"exterior","exterior",FALSE
"1104436377925104",44,"Chile",36,"Metropolitana",1,"Santiago",1,"Santiago",3779,"Santiago",1,"Distrito Santiago",101,"Zona Santiago",0,25104,"Parroquia Latinoamericana Nuestra Señora De Pompeya",1,3568,152,NA,"Chile",36,"Metropolitana","Santiago","Santiago","Distrito Santiago","Zona Santiago",NA,NA,"Parroquia Latinoamericana Nuestra Señora De Pompeya",17,3568,-33.443779,-70.630701,"exterior","exterior",FALSE
"1104437378025105",44,"Chile",37,"Arica",2,"Arica",1,"Arica",3780,"Arica",1,"Distrito Arica",101,"Zona Arica",0,25105,"Colegio Integrado Eduardo Frei Montalva",1,2985,70,NA,"Chile",37,"Arica","Arica","Arica","Distrito Arica","Zona Arica",NA,NA,"Colegio Integrado Eduardo Frei Montalva",14,2985,-18.482711,-70.317223,"exterior","exterior",FALSE
"1104438378125106",44,"Chile",38,"Antofagasta",3,"Antofagasta",1,"Antofagasta",3781,"Antofagasta",1,"Distrito Antofagasta",101,"Zona Antofagasta",0,25106,"Liceo Tecnico Humanistico A-14, Antofagasta",1,7065,218,"Exterior: 0140","Chile",38,"Antofagasta","Antofagasta","Antofagasta","Distrito Antofagasta","Zona Antofagasta",NA,NA,"Liceo Tecnico Humanistico A-14, Antofagasta",33,7065,-23.650597,-70.40224,"exterior","exterior",FALSE
"1104438378225107",44,"Chile",38,"Antofagasta",4,"El Loa",1,"Calama",3782,"Calama",1,"Distrito Calama",101,"Zona Calama",0,25107,"Escuela Básica D-37 República de Bolivia",1,9738,223,"Exterior: 0141","Chile",38,"Antofagasta","El Loa","Calama","Distrito Calama","Zona Calama",NA,NA,"Escuela Básica D-37 República de Bolivia",45,9738,-22.4626664,-68.9305057,"exterior","exterior",FALSE
"1104439378325108",44,"Chile",39,"Tarapaca",5,"Iquique",1,"Iquique",3783,"Iquique",1,"Distrito Iquique",101,"Zona Iquique",0,25108,"Colegio Bernardo O´higgins",1,7356,177,NA,"Chile",39,"Tarapaca","Iquique","Iquique","Distrito Iquique","Zona Iquique",NA,NA,"Colegio Bernardo O´higgins",34,7356,-20.219838,-70.152132,"exterior","exterior",FALSE
"1104494438926101",44,"Chile",94,"Atacama",1,"Copiapó",1,"Copiapó",4389,"Copiapó",1,"Distrito Copiapó",1,"Copiapó",0,26101,"Salon Alicanto - Dependencias Municipales",1,1305,0,NA,"Chile",94,"Atacama","Copiapó","Copiapó","Distrito Copiapó","Copiapó",NA,NA,"Salon Alicanto - Dependencias Municipales",6,1305,-27.360717,-70.328689,"exterior","exterior",FALSE
"1104570381325138",45,"China",70,"Beijing",1,"Beijing",1,"Beijín",3813,"Beijín",1,"Distrito Beijin",101,"Zona Beijin",0,25138,"Embajada",1,42,1,"Exterior: 0145","China",70,"Beijing","Beijing","Beijín","Distrito Beijin","Zona Beijin",NA,NA,"Embajada",1,42,39.94599,116.450787,"exterior","exterior",FALSE
"1104941378425109",49,"Colombia",41,"Cundinamarca",1,"Bogotá",1,"Bogotá",3784,"Bogotá",1,"Distrito Bogotá",101,"Zona Bogotá",0,25109,"Embajada",1,362,36,"Exterior: 0146","Colombia",41,"Cundinamarca","Bogotá","Bogotá","Distrito Bogotá","Zona Bogotá",NA,NA,"Embajada",2,362,4.693114,-74.036546,"exterior","exterior",FALSE
"1105273381625141",52,"República de Corea del Sur",73,"Seúl",1,"Seúl",1,"Seúl",3816,"Seúl",1,"Distrito Seul",101,"Zona Seul",0,25141,"Embajada",1,22,0,"Exterior: 0147","República de Corea del Sur",73,"Seúl","Seúl","Seúl","Distrito Seul","Zona Seul",NA,NA,"Embajada",1,22,37.565433,126.97906,"exterior","exterior",FALSE
"1105351379425119",53,"Costa Rica",51,"San José",1,"San José",1,"San José",3794,"San José",1,"Distrito San Jose",101,"Zona San Jose",0,25119,"Embajada",1,156,11,"Exterior: 0148","Costa Rica",51,"San José","San José","San José","Distrito San Jose","Zona San Jose",NA,NA,"Embajada",1,156,9.9278477,-84.0372951,"exterior","exterior",FALSE
"1105552379526116",55,"Cuba",52,"La Habana",1,"La Habana",1,"La Habana",3795,"La Habana",1,"Distrito La Habana",101,"Zona La Habana",0,26116,"Embajada",1,344,25,"Exterior: 0149","Cuba",52,"La Habana","La Habana","La Habana","Distrito La Habana","Zona La Habana",NA,NA,"Embajada",2,344,23.116359,-82.431862,"exterior","exterior",FALSE
"1106142378525110",61,"Ecuador",42,"Pichincha",1,"Quito",1,"Quito",3785,"Quito",1,"Distrito Quito",101,"Zona Quito",0,25110,"Embajada",1,207,0,"Exterior: 0150","Ecuador",42,"Pichincha","Quito","Quito","Distrito Quito","Zona Quito",NA,NA,"Embajada",1,207,-0.185393,-78.477407,"exterior","exterior",FALSE
"1106213361425300",62,"Estados Unidos",13,"Virginia",1,"Arlington",1,"Arlington",3614,"Arlington",1,"Distrito Arlington",101,"Zona Virginia",0,25300,"Drew Model Elementary School",1,1390,899,NA,"Estados Unidos",13,"Virginia","Arlington","Arlington","Distrito Arlington","Zona Virginia",NA,NA,"Drew Model Elementary School",7,1390,38.8486857,-77.08644,"exterior","exterior",FALSE
"1106213361425301",62,"Estados Unidos",13,"Virginia",1,"Arlington",1,"Arlington",3614,"Arlington",1,"Distrito Arlington",101,"Zona Virginia",0,25301,"Wakefield High School",1,2247,1015,NA,"Estados Unidos",13,"Virginia","Arlington","Arlington","Distrito Arlington","Zona Virginia",NA,NA,"Wakefield High School",11,2247,38.847315,-77.111142,"exterior","exterior",FALSE
"1106213415625068",62,"Estados Unidos",13,"Virginia",2,"Fairfax",1,"Fairfax",4156,"Fairfax Springfield",1,"Distrito Fairfax",1,"Zona Fairfax",0,25068,"Lee High School",1,2793,981,NA,"Estados Unidos",13,"Virginia","Fairfax","Fairfax","Distrito Fairfax","Zona Fairfax",NA,NA,"Lee High School",13,2793,38.780724,-77.1703,"exterior","exterior",FALSE
"1106214361525069",62,"Estados Unidos",14,"New York",2,"New York",1,"New York",3615,"New York",1,"Distrito Queens",101,"Zona Queens",0,25069,"Public School 69",1,735,366,NA,"Estados Unidos",14,"New York","New York","New York","Distrito Queens","Zona Queens",NA,NA,"Public School 69",4,735,40.74874,-73.888991,"exterior","exterior",FALSE
"1106219362025085",62,"Estados Unidos",19,"Maryland",3,"Montgomery",1,"Montgomery",3620,"Wheaton",1,"Distrito Wheaton",101,"Zona Wheaton",0,25085,"Casa of Maryland",1,1249,535,NA,"Estados Unidos",19,"Maryland","Montgomery","Montgomery","Distrito Wheaton","Zona Wheaton",NA,NA,"Casa of Maryland",6,1249,38.990572,-76.981488,"exterior","exterior",FALSE
"1106224376725092",62,"Estados Unidos",24,"Dist. Columbia",4,"Washington D.C.",1,"Washington D.C.",3767,"Washington D.C.",1,"Distrito Washington D.C.",101,"Zona Washington D.C.",0,25092,"Carlos Rosario International Public Charter School",1,238,42,NA,"Estados Unidos",24,"Dist. Columbia","Washington D.C.","Washington D.C.","Distrito Washington D.C.","Zona Washington D.C.",NA,NA,"Carlos Rosario International Public Charter School",1,238,38.926726,-77.027718,"exterior","exterior",FALSE
"1106225376825093",62,"Estados Unidos",25,"California",5,"Los Angeles",1,"Los Angeles",3768,"Los Angeles",1,"Distrito Santa Ana",101,"Zona Santa Ana",0,25093,"Orange County Educational Arts Academy",1,341,125,"Exterior: 0157","Estados Unidos",25,"California","Los Angeles","Los Angeles","Distrito Santa Ana","Zona Santa Ana",NA,NA,"Orange County Educational Arts Academy",2,341,33.752528,-117.869139,"exterior","exterior",FALSE
"1106226376925094",62,"Estados Unidos",26,"Florida",6,"Miami-Dade",1,"Miami-Dade",3769,"Miami",1,"Distrito Miramar",101,"Zona Miramar",0,25094,"Sistema Universitario Ana  G. Mendez",1,579,188,NA,"Estados Unidos",26,"Florida","Miami-Dade","Miami-Dade","Distrito Miramar","Zona Miramar",NA,NA,"Sistema Universitario Ana  G. Mendez",3,579,25.911322,-80.329198,"exterior","exterior",FALSE
"1106280389425152",62,"Estados Unidos",80,"Rodhe Island",7,"Rodhe Island",1,"Providence",3894,"Providence",1,"Distrito Providence",101,"Zona Providence",0,25152,"Providence City Hall",1,325,138,NA,"Estados Unidos",80,"Rodhe Island","Rodhe Island","Providence","Distrito Providence","Zona Providence",NA,NA,"Providence City Hall",2,325,41.824278,-71.412515,"exterior","exterior",FALSE
"1106281389525153",62,"Estados Unidos",81,"New Jersey",8,"New Jersey",1,"Passaic",3895,"Passaic",1,"Distrito Passaic",101,"Zona Passaic",0,25153,"St. John Lutheran Church of Passaic",1,472,119,NA,"Estados Unidos",81,"New Jersey","New Jersey","Passaic","Distrito Passaic","Zona Passaic",NA,NA,"St. John Lutheran Church of Passaic",3,472,40.867796,-74.127141,"exterior","exterior",FALSE
"1106286407426119",62,"Estados Unidos",86,"Texas",9,"Harris",1,"Harris",4074,"Houston",1,"Distrito Houston",101,"Zona Houston",0,26119,"Consulado",1,787,0,"Exterior: 0161","Estados Unidos",86,"Texas","Harris","Harris","Distrito Houston","Zona Houston",NA,NA,"Consulado",4,787,29.742115,-95.485182,"exterior","exterior",FALSE
"1106367381025135",63,"Egipto",67,"El Cairo",1,"El Cairo",1,"El Cairo",3810,"El Cairo",1,"Distrito El Cairo",101,"Zona El Cairo",0,25135,"Embajada",1,12,1,"Exterior: 0162","Egipto",67,"El Cairo","El Cairo","El Cairo","Distrito El Cairo","Zona El Cairo",NA,NA,"Embajada",1,12,30.040401,31.199197,"exterior","exterior",FALSE
"1106715361625070",67,"España",15,"Madrid",1,"Madrid",1,"Madrid",3616,"Madrid",1,"Distrito Madrid",101,"Zona A",0,25070,"Instituto de Enseñanza Superior (IES) Cervantes",1,6554,2424,"Exterior: 0163","España",15,"Madrid","Madrid","Madrid","Distrito Madrid","Zona A",NA,NA,"Instituto de Enseñanza Superior (IES) Cervantes",30,6554,40.406299,-3.703363,"exterior","exterior",FALSE
"1106715361625071",67,"España",15,"Madrid",1,"Madrid",1,"Madrid",3616,"Madrid",1,"Distrito Madrid",102,"Zona B",0,25071,"Colegio Público República Del Uruguay",1,3174,898,NA,"España",15,"Madrid","Madrid","Madrid","Distrito Madrid","Zona B",NA,NA,"Colegio Público República Del Uruguay",15,3174,40.393757,-3.741459,"exterior","exterior",FALSE
"1106715361625072",67,"España",15,"Madrid",1,"Madrid",1,"Madrid",3616,"Madrid",1,"Distrito Madrid",103,"Zona C",0,25072,"Colegio Público Jorge Manrique",1,6315,1650,NA,"España",15,"Madrid","Madrid","Madrid","Distrito Madrid","Zona C",NA,NA,"Colegio Público Jorge Manrique",29,6315,40.388132,-3.710331,"exterior","exterior",FALSE
"1106716361725073",67,"España",16,"Cataluña",2,"Barcelona",1,"Barcelona",3617,"Barcelona",1,"Distrito Barcelona",101,"Zona A",0,25073,"CEM Olimpics (Vall D’Hebron)",1,7421,2651,NA,"España",16,"Cataluña","Barcelona","Barcelona","Distrito Barcelona","Zona A",NA,NA,"CEM Olimpics (Vall D’Hebron)",34,7421,41.427953,2.144501,"exterior","exterior",FALSE
"1106716361725075",67,"España",16,"Cataluña",2,"Barcelona",1,"Barcelona",3617,"Barcelona",1,"Distrito Barcelona",103,"Zona C",0,25075,"Sala Polivalent Del Parc Del Nord",1,3069,780,NA,"España",16,"Cataluña","Barcelona","Barcelona","Distrito Barcelona","Zona C",NA,NA,"Sala Polivalent Del Parc Del Nord",14,3069,41.569834,2.093327,"exterior","exterior",FALSE
"1106716361726180",67,"España",16,"Cataluña",2,"Barcelona",1,"Barcelona",3617,"Barcelona",1,"Distrito Barcelona",102,"Zona B",0,26180,"La Farga (Centro de Eventos)",1,7393,2101,"Exterior: 0168","España",16,"Cataluña","Barcelona","Barcelona","Distrito Barcelona","Zona B",NA,NA,"La Farga (Centro de Eventos)",34,7393,41.362135,2.104684,"exterior","exterior",FALSE
"1106717361825076",67,"España",17,"Valencia",3,"Valencia",1,"Valencia",3618,"Valencia",1,"Distrito Valencia",101,"Zona A",0,25076,"Universidad Politécnica De Valencia",1,7033,1979,"Exterior: 0169","España",17,"Valencia","Valencia","Valencia","Distrito Valencia","Zona A",NA,NA,"Universidad Politécnica De Valencia",32,7033,39.4801369,-0.3449469,"exterior","exterior",FALSE
"1106727377026186",67,"España",27,"Murcia",4,"Murcia",1,"Murcia",3770,"Murcia",1,"Distrito Murcia",101,"Zona Murcia",0,26186,"Federacion Regional de Empresarios del Metal de Murcia",1,6678,780,"Exterior: 0170","España",27,"Murcia","Murcia","Murcia","Distrito Murcia","Zona Murcia",NA,NA,"Federacion Regional de Empresarios del Metal de Murcia",31,6678,37.98449,-1.112623,"exterior","exterior",FALSE
"1106729377225097",67,"España",29,"Euskadi",5,"Vizcaya",1,"Bilbao",3772,"Bilbao",1,"Distrito Bilbao",101,"Zona Bilbao",0,25097,"Bilbao Exhibition Centre",1,6746,885,"Exterior: 0171","España",29,"Euskadi","Vizcaya","Bilbao","Distrito Bilbao","Zona Bilbao",NA,NA,"Bilbao Exhibition Centre",31,6746,43.290842,-2.989978,"exterior","exterior",FALSE
"1106730377325098",67,"España",30,"Andalucia",6,"Sevilla",1,"Sevilla",3773,"Sevilla",1,"Distrito Sevilla",101,"Zona Sevilla",0,25098,"Centro Social Polivalente Hogar Virgen De Los Reyes",1,2602,908,"Exterior: 0172","España",30,"Andalucia","Sevilla","Sevilla","Distrito Sevilla","Zona Sevilla",NA,NA,"Centro Social Polivalente Hogar Virgen De Los Reyes",12,2602,37.404317,-5.985677,"exterior","exterior",FALSE
"1106730439226104",67,"España",30,"Andalucia",7,"Málaga",1,"Málaga",4392,"Málaga",1,"Distrito Málaga",1,"Zona Málaga",0,26104,"Centro de Acción Exterior del Ayuntamiento de Málaga",1,255,17,NA,"España",30,"Andalucia","Málaga","Málaga","Distrito Málaga","Zona Málaga",NA,NA,"Centro de Acción Exterior del Ayuntamiento de Málaga",2,255,36.723956,-4.420686,"exterior","exterior",FALSE
"1106730439326105",67,"España",30,"Andalucia",8,"Granada",1,"Granada",4393,"Granada",1,"Distrito Granada",1,"Zona Granada",0,26105,"Centro Cívico Zaidín",1,886,9,"Exterior: 0174","España",30,"Andalucia","Granada","Granada","Distrito Granada","Zona Granada",NA,NA,"Centro Cívico Zaidín",4,886,37.157915,-3.595678,"exterior","exterior",FALSE
"1106731377426117",67,"España",31,"Islas Baleares",7,"Palma de Mallorca",1,"Palma de Mallorca",3774,"Palma de Mallorca",1,"Distrito Palma de Mallorca",101,"Zona Palma de Mallorca",0,26117,"Centro Educativo Infantil y Primaria CEIP Aina Moll i Marques",1,2113,239,NA,"España",31,"Islas Baleares","Palma de Mallorca","Palma de Mallorca","Distrito Palma de Mallorca","Zona Palma de Mallorca",NA,NA,"Centro Educativo Infantil y Primaria CEIP Aina Moll i Marques",10,2113,39.587388,2.64299,"exterior","exterior",FALSE
"1107459380225127",74,"Francia",59,"Ile de France",1,"París",1,"París",3802,"París",1,"Distrito Paris",101,"Zona Paris",0,25127,"Alcaldia del distrito n°16 (Mairie du 16e arrondissement)",1,693,63,"Exterior: 0176","Francia",59,"Ile de France","París","París","Distrito Paris","Zona Paris",NA,NA,"Alcaldia del distrito n°16 (Mairie du 16e arrondissement)",4,693,48.8636476,2.275948,"exterior","exterior",FALSE
"1109163380625131",91,"Paises Bajos",63,"Holanda",1,"Holanda",1,"La Haya",3806,"La Haya",1,"Distrito La Haya",101,"Zona La Haya",0,25131,"Embajada",1,125,4,"Exterior: 0177","Paises Bajos",63,"Holanda","Holanda","La Haya","Distrito La Haya","Zona La Haya",NA,NA,"Embajada",1,125,52.089345,4.305755,"exterior","exterior",FALSE
"1110768381125136",107,"India",68,"Delhi",1,"Delhi",1,"Nueva Delhi",3811,"Nueva Delhi",1,"Distrito Nueva Delhi",101,"Zona Nueva Delhi",0,25136,"Embajada",1,8,1,"Exterior: 0178","India",68,"Delhi","Delhi","Nueva Delhi","Distrito Nueva Delhi","Zona Nueva Delhi",NA,NA,"Embajada",1,8,28.561526,77.159045,"exterior","exterior",FALSE
"1110864380725132",108,"Gran Bretaña",64,"Inglaterra",1,"Inglaterra",1,"Londres",3807,"Londres",1,"Distrito Londres",101,"Zona Londres",0,25132,"ETC. Venues, Elephant & Castle, Avonmouth House",1,1415,176,"Exterior: 0179","Gran Bretaña",64,"Inglaterra","Inglaterra","Londres","Distrito Londres","Zona Londres",NA,NA,"ETC. Venues, Elephant & Castle, Avonmouth House",7,1415,51.497848,-0.097461,"exterior","exterior",FALSE
"1112456379925124",124,"Italia",56,"Lazio",1,"Roma",1,"Roma",3799,"Roma",1,"Distrito Roma",101,"Zona Roma",0,25124,"Iglesia Santa Maria Adoloratta",1,612,171,NA,"Italia",56,"Lazio","Roma","Roma","Distrito Roma","Zona Roma",NA,NA,"Iglesia Santa Maria Adoloratta",3,612,41.9184,12.500819,"exterior","exterior",FALSE
"1112457380025125",124,"Italia",57,"Lombardía",2,"Bérgamo",1,"Bérgamo",3800,"Bérgamo",1,"Distrito Bergamo",101,"Zona Bergamo",0,25125,"Instituto Paritario Imiberg",1,2913,249,NA,"Italia",57,"Lombardía","Bérgamo","Bérgamo","Distrito Bergamo","Zona Bergamo",NA,NA,"Instituto Paritario Imiberg",14,2913,45.699503,9.657442,"exterior","exterior",FALSE
"1112457380125126",124,"Italia",57,"Lombardía",3,"Milán",1,"Milán",3801,"Milán",1,"Distrito Milan",101,"Zona Milan",0,25126,"Liceo Linguistico Manzoni",1,2334,180,NA,"Italia",57,"Lombardía","Milán","Milán","Distrito Milan","Zona Milan",NA,NA,"Liceo Linguistico Manzoni",11,2334,45.487689,9.216125,"exterior","exterior",FALSE
"1112971381425139",129,"Japón",71,"Kanto",1,"Tokio",1,"Tokio",3814,"Tokio",1,"Distrito Tokio",101,"Zona Tokio",0,25139,"Embajada",1,196,39,"Exterior: 0183","Japón",71,"Kanto","Tokio","Tokio","Distrito Tokio","Zona Tokio",NA,NA,"Embajada",1,196,35.65922,139.72235,"exterior","exterior",FALSE
"1115454379725122",154,"México",54,"México D.F.",1,"México D.F.",1,"México D.F.",3797,"México D.F.",1,"Distrito Mexico D.F.",101,"Zona Mexico D.F.",0,25122,"Embajada",1,321,22,"Exterior: 0184","México",54,"México D.F.","México D.F.","México D.F.","Distrito Mexico D.F.","Zona Mexico D.F.",NA,NA,"Embajada",2,321,19.432104,-99.175778,"exterior","exterior",FALSE
"1118053379625121",180,"Panamá",53,"Panamá",1,"Panamá",1,"Panamá",3796,"Panamá",1,"Distrito Panamá",101,"Zona Panamá",0,25121,"Embajada",1,142,3,"Exterior: 0185","Panamá",53,"Panamá","Panamá","Panamá","Distrito Panamá","Zona Panamá",NA,NA,"Embajada",1,142,8.9911836,-79.5265138,"exterior","exterior",FALSE
"1118143378625111",181,"Paraguay",43,"Dist. Capital",1,"Distrito Capital",1,"Asunción",3786,"Asunción",1,"Distrito Asunción",101,"Zona Asunción",0,25111,"Embajada",1,420,31,"Exterior: 0186","Paraguay",43,"Dist. Capital","Distrito Capital","Asunción","Distrito Asunción","Zona Asunción",NA,NA,"Embajada",2,420,-25.29239,-57.612074,"exterior","exterior",FALSE
"1118244378725112",182,"Perú",44,"Lima",1,"Lima",1,"Lima",3787,"Lima",1,"Distrito Lima",101,"Zona Lima",0,25112,"Consulado",1,513,44,"Exterior: 0187","Perú",44,"Lima","Lima","Lima","Distrito Lima","Zona Lima",NA,NA,"Consulado",3,513,-12.093759,-77.05086,"exterior","exterior",FALSE
"1118245378825113",182,"Perú",45,"Cusco",2,"Cusco",1,"Cusco",3788,"Cusco",1,"Distrito Cuzco",101,"Zona Cuzco",0,25113,"Consulado",1,88,2,"Exterior: 0188","Perú",45,"Cusco","Cusco","Cusco","Distrito Cuzco","Zona Cuzco",NA,NA,"Consulado",1,88,-13.5259864,-71.948046,"exterior","exterior",FALSE
"1118246378925114",182,"Perú",46,"Puno",3,"Puno",1,"Puno",3789,"Puno",1,"Distrito Puno",101,"Zona Puno",0,25114,"Consulado",1,152,0,"Exterior: 0189","Perú",46,"Puno","Puno","Puno","Distrito Puno","Zona Puno",NA,NA,"Consulado",1,152,-15.8418712,-70.0288572,"exterior","exterior",FALSE
"1118247379025115",182,"Perú",47,"Tacna",4,"Tacna",1,"Tacna",3790,"Tacna",1,"Distrito Tacna",101,"Zona Tacna",0,25115,"I. E. 42010 Santisima Niña Maria",1,221,1,NA,"Perú",47,"Tacna","Tacna","Tacna","Distrito Tacna","Zona Tacna",NA,NA,"I. E. 42010 Santisima Niña Maria",1,221,-18.00569,-70.238209,"exterior","exterior",FALSE
"1118248379125116",182,"Perú",48,"Moquegua",5,"Moquegua",1,"Ilo",3791,"Ilo",1,"Distrito Ilo",101,"Zona Ilo",0,25116,"Consulado",1,64,2,"Exterior: 0191","Perú",48,"Moquegua","Moquegua","Ilo","Distrito Ilo","Zona Ilo",NA,NA,"Consulado",1,64,-17.634913,-71.336455,"exterior","exterior",FALSE
"1119472381525140",194,"Rusia",72,"Distr. Federal",1,"Moscú",1,"Moscú",3815,"Moscú",1,"Distrito Moscu",101,"Zona Moscu",0,25140,"Embajada",1,151,6,"Exterior: 0192","Rusia",72,"Distr. Federal","Moscú","Moscú","Distrito Moscu","Zona Moscu",NA,NA,"Embajada",1,151,55.7117787,37.6163556,"exterior","exterior",FALSE
"1121266380926124",212,"Suecia",66,"Estocolmo",1,"Estocolmo",1,"Estocolmo",3809,"Estocolmo",1,"Distrito Estocolmo",101,"Zona Estocolmo",0,26124,"ABF Stockholm",1,438,45,NA,"Suecia",66,"Estocolmo","Estocolmo","Estocolmo","Distrito Estocolmo","Zona Estocolmo",NA,NA,"ABF Stockholm",2,438,59.33873,18.060082,"exterior","exterior",FALSE
"1121377382026120",213,"Suiza",77,"Ginebra",1,"Ginebra",1,"Ginebra",3820,"Ginebra",1,"Distrito Ginebra",101,"Zona Ginebra",0,26120,"Centro Solidario Paquis",1,1151,133,"Exterior: 0194","Suiza",77,"Ginebra","Ginebra","Ginebra","Distrito Ginebra","Zona Ginebra",NA,NA,"Centro Solidario Paquis",6,1151,46.211601,6.146567,"exterior","exterior",FALSE
"1123349379225117",233,"Uruguay",49,"Montevideo",1,"Montevideo",1,"Montevideo",3792,"Montevideo",1,"Distrito Montevideo",101,"Zona Montevideo",0,25117,"Embajada",1,182,7,"Exterior: 0195","Uruguay",49,"Montevideo","Montevideo","Montevideo","Distrito Montevideo","Zona Montevideo",NA,NA,"Embajada",1,182,-34.8981305,-56.1593638,"exterior","exterior",FALSE
